1, 147550
0, 147250
1, 147550
0, 147300
1, 147050
0, 147250
1, 147000
0, 147400
1, 147050
0, 147600
1, 147250
0, 148050
1, 147350
0, 148200
1, 147800
0, 148350
1, 147800
0, 148350
1, 147850
0, 148550
1, 148050
0, 148600
1, 148050
0, 148600
1, 148250
0, 148850
1, 148300
0, 148900
1, 148350
0, 149000
1, 148450
0, 149250
1, 148450
0, 149150
1, 148700
0, 149150
1, 148700
0, 149500
1, 149150
0, 149650
1, 149300
0, 149700
1, 149350
0, 149700
1, 149300
0, 149400
1, 149200
0, 149200
1, 149100
0, 149100
1, 149100
0, 149150
1, 149100
0, 149000
1, 149050
0, 149000
1, 149000
0, 148950
1, 149500
0, 149000
1, 149550
0, 149050
1, 149550
0, 149150
1, 149600
0, 149150
1, 149600
0, 149300
1, 149600
0, 149350
1, 149600
0, 149500
1, 149600
0, 149700
1, 149600
0, 149500
1, 149600
0, 149400
1, 149600
0, 149750
1, 149600
0, 149700
1, 149600
0, 149700
1, 149450
0, 149800
1, 149450
0, 149900
1, 149500
0, 150000
1, 149500
0, 150050
1, 149600
0, 149850
1, 149600
0, 150000
1, 149650
0, 149950
1, 149650
0, 150050
1, 149650
0, 150100
1, 149800
0, 150300
1, 149800
0, 150250
1, 149800
0, 150250
1, 150150
0, 150250
1, 150150
0, 150200
1, 150150
0, 150250
1, 150150
0, 150250
1, 150150
0, 150500
1, 150150
0, 150450
1, 150050
0, 150300
1, 149950
0, 150350
1, 150000
0, 150350
1, 150000
0, 150150
1, 150000
0, 150050
1, 149900
0, 150100
1, 150150
0, 150450
1, 150150
0, 150600
1, 150150
0, 150650
1, 150150
0, 150600
1, 150150
0, 150450
1, 150150
0, 150650
1, 150150
0, 150550
1, 150400
0, 150700
1, 150300
0, 150550
1, 150350
0, 150650
1, 150350
0, 150450
1, 150350
0, 150350
1, 150300
0, 150600
1, 150350
0, 150600
1, 150350
0, 150450
1, 150200
0, 150400
1, 150200
0, 150400
1, 150200
0, 150350
1, 150550
0, 150350
1, 150000
0, 150200
1, 149900
0, 150700
1, 150500
0, 150600
1, 150500
0, 150650
1, 150300
0, 150700
1, 150200
0, 150550
1, 150200
0, 150550
1, 150200
0, 150350
1, 150100
0, 150450
1, 150100
0, 150450
1, 150500
0, 150500
1, 150450
0, 150450
1, 150450
0, 150600
1, 150450
0, 150700
1, 150450
0, 150950
1, 150550
0, 150900
1, 150500
0, 150450
1, 150500
0, 150350
1, 150550
0, 150300
1, 150550
0, 150350
1, 150550
0, 150450
1, 150700
0, 150700
1, 150700
0, 150350
1, 150700
0, 150250
1, 150600
0, 150200
1, 150600
0, 149950
1, 150600
0, 149700
1, 150050
0, 149700
1, 150100
0, 149550
1, 150000
0, 149500
1, 150000
0, 149700
1, 150000
0, 149800
1, 150100
0, 149850
1, 149900
0, 149950
1, 149950
0, 149750
1, 149950
0, 149500
1, 149500
0, 149400
1, 149200
0, 149350
1, 149200
0, 149200
1, 149200
0, 149300
1, 149200
0, 149400
1, 149200
0, 149550
1, 149300
0, 149650
1, 150050
0, 149550
1, 149950
0, 149600
1, 150050
0, 149650
1, 150050
0, 149650
1, 150050
0, 149600
1, 150050
0, 149700
1, 150050
0, 149700
1, 149750
0, 149650
1, 149600
0, 149600
1, 149600
0, 149500
1, 149450
0, 149450
1, 149450
0, 149700
1, 149800
0, 149500
1, 149600
0, 149800
1, 149700
0, 149850
1, 149800
0, 149800
1, 150000
0, 150000
1, 150200
0, 150000
1, 150250
0, 149700
1, 150150
0, 149750
1, 150150
0, 149700
1, 150150
0, 149700
1, 150150
0, 149600
1, 150150
0, 149850
1, 150200
0, 149700
1, 150200
0, 150000
1, 150300
0, 150150
1, 150300
0, 150250
1, 150300
0, 150400
1, 150300
0, 150350
1, 150300
0, 150250
1, 150300
0, 150400
1, 150300
0, 150250
1, 150300
0, 150300
1, 150300
0, 150300
1, 150550
0, 150500
1, 150550
0, 150350
1, 150550
0, 150500
1, 150550
0, 150450
1, 150550
0, 150200
1, 150550
0, 150150
1, 150550
0, 150300
1, 150550
0, 150650
1, 150550
0, 150750
1, 150650
0, 150750
1, 150650
0, 150900
1, 150600
0, 150850
1, 150600
0, 150900
1, 150600
0, 151000
1, 150650
0, 150900
1, 150900
0, 151000
1, 150950
0, 151100
1, 150950
0, 151000
1, 150950
0, 151200
1, 151000
0, 151100
1, 151000
0, 150650
1, 150950
0, 150550
1, 150800
0, 150650
1, 150750
0, 150750
1, 150750
0, 150550
1, 150750
0, 150550
1, 150750
0, 150550
1, 150750
0, 150450
1, 150600
0, 150450
1, 150700
0, 150550
1, 150800
0, 150450
1, 150700
0, 150450
1, 150600
0, 150550
1, 150600
0, 150700
1, 150600
0, 150650
1, 150600
0, 150650
1, 150600
0, 150550
1, 150550
0, 150550
1, 150550
0, 150450
1, 150800
0, 150450
1, 150700
0, 150100
1, 150600
0, 150100
1, 150550
0, 149800
1, 150250
0, 149850
1, 150200
0, 149850
1, 150200
0, 149900
1, 150250
0, 150000
1, 150100
0, 150000
1, 150350
0, 150000
1, 150300
0, 150000
1, 150300
0, 150100
1, 150300
0, 149700
1, 150050
0, 149850
1, 149650
0, 149850
1, 149650
0, 149800
1, 149650
0, 149750
1, 149650
0, 149850
1, 149650
0, 149850
1, 149650
0, 150050
1, 149650
0, 150150
1, 149650
0, 150250
1, 149950
0, 150500
1, 149950
0, 150500
1, 149900
0, 150200
1, 149900
0, 150100
1, 149800
0, 150700
1, 149800
0, 150750
1, 150250
0, 150600
1, 150100
0, 150800
1, 150350
0, 150600
1, 150250
0, 150400
1, 150150
0, 150800
1, 150350
0, 150750
1, 150350
0, 150400
1, 150200
0, 150300
1, 150050
0, 150300
1, 150150
0, 150100
1, 150050
0, 149900
1, 150000
0, 149850
1, 149950
0, 149700
1, 149850
0, 149600
1, 149850
0, 149550
1, 149700
0, 149550
1, 149700
0, 149650
1, 149700
0, 149700
1, 149700
0, 149750
1, 149700
0, 150050
1, 150250
0, 150500
1, 150250
0, 150650
1, 150200
0, 150600
1, 150250
0, 150550
1, 150250
0, 150500
1, 150050
0, 150500
1, 150000
0, 149800
1, 149800
0, 149700
1, 149950
0, 149750
1, 150050
0, 149800
1, 150050
0, 149800
1, 149750
0, 149750
1, 149750
0, 149700
1, 149450
0, 149750
1, 149450
0, 149700
1, 149450
0, 149750
1, 149800
0, 149800
1, 149800
0, 149800
1, 149800
0, 149800
1, 150300
0, 149500
1, 150300
0, 149550
1, 149400
0, 149400
1, 149550
0, 149350
1, 149550
0, 149500
1, 149600
0, 149500
1, 149600
0, 149650
1, 149600
0, 149450
1, 149550
0, 149400
1, 149550
0, 149350
1, 149550
0, 149950
1, 149400
0, 150000
1, 149450
0, 150150
1, 149650
0, 150050
1, 149550
0, 149900
1, 149550
0, 149800
1, 149900
0, 149900
1, 149800
0, 149800
1, 149850
0, 149800
1, 149850
0, 150050
1, 150000
0, 150050
1, 150050
0, 150100
1, 150000
0, 150100
1, 150000
0, 149950
1, 150300
0, 150100
1, 150300
0, 149900
1, 150450
0, 149850
1, 150250
0, 149400
1, 149650
0, 149500
1, 149650
0, 149600
1, 149700
0, 149750
1, 149800
0, 149900
1, 149850
0, 150400
1, 150100
0, 150700
1, 150400
0, 150700
1, 150350
0, 150800
1, 150350
0, 150750
1, 150350
0, 150850
1, 150400
0, 150850
1, 150400
0, 150850
1, 150400
0, 150750
1, 150400
0, 150750
1, 150400
0, 151000
1, 150500
0, 151050
1, 150500
0, 151050
1, 150500
0, 151100
1, 150550
0, 151300
1, 150750
0, 151650
1, 151050
0, 151700
1, 151050
0, 151600
1, 151100
0, 151600
1, 151100
0, 151600
1, 151100
0, 151600
1, 151100
0, 151500
1, 151100
0, 151500
1, 151000
0, 151450
1, 151050
0, 151500
1, 151100
0, 151400
1, 151050
0, 151450
1, 151100
0, 151700
1, 151250
0, 151500
1, 151150
0, 151300
1, 151100
0, 151250
1, 151100
0, 151400
1, 151100
0, 151600
1, 151200
0, 151400
1, 151150
0, 151400
1, 151150
0, 151350
1, 151100
0, 151750
1, 151300
0, 151750
1, 151350
0, 151800
1, 151350
0, 152150
1, 151650
0, 152000
1, 151550
0, 152100
1, 151600
0, 152200
1, 151650
0, 152450
1, 151700
0, 152700
1, 152450
0, 152700
1, 152300
0, 152700
1, 152400
0, 152500
1, 152300
0, 152600
1, 152200
0, 152600
1, 152300
0, 152450
1, 152200
0, 152400
1, 152000
0, 152400
1, 152000
0, 152600
1, 152100
0, 152400
1, 152000
0, 152300
1, 152000
0, 152300
1, 151950
0, 152250
1, 151950
0, 152000
1, 151800
0, 151950
1, 151800
0, 152000
1, 151550
0, 151850
1, 151550
0, 151750
1, 151500
0, 151600
1, 151500
0, 151550
1, 151500
0, 151650
1, 151500
0, 151650
1, 151500
0, 151850
1, 151500
0, 151800
1, 151650
0, 151800
1, 151450
0, 151800
1, 151450
0, 152200
1, 151500
0, 151900
1, 151450
0, 151900
1, 151450
0, 151850
1, 151450
0, 151750
1, 151450
0, 151850
1, 151450
0, 152000
1, 151750
0, 152050
1, 151750
0, 152250
1, 151850
0, 152250
1, 151950
0, 152550
1, 152150
0, 152600
1, 152150
0, 152500
1, 152150
0, 152750
1, 152200
0, 152850
1, 152250
0, 152850
1, 152250
0, 153100
1, 152550
0, 153500
1, 152750
0, 153600
1, 153250
0, 153500
1, 153200
0, 153200
1, 153150
0, 153200
1, 153150
0, 153100
1, 153200
0, 152850
1, 152950
0, 152650
1, 152850
0, 153150
1, 153200
0, 152950
1, 153000
0, 152950
1, 153000
0, 152950
1, 153000
0, 152900
1, 152850
0, 152950
1, 152900
0, 153250
1, 153200
0, 153250
1, 153250
0, 153300
1, 153300
0, 153050
1, 153300
0, 152800
1, 153100
0, 152650
1, 153000
0, 152750
1, 153050
0, 152650
1, 153100
0, 152800
1, 153000
0, 153000
1, 153100
0, 152850
1, 153100
0, 152950
1, 153000
0, 153050
1, 153000
0, 153450
1, 153100
0, 153500
1, 153450
0, 153550
1, 153450
0, 153400
1, 153450
0, 153550
1, 153500
0, 153650
1, 153500
0, 153450
1, 153500
0, 153550
1, 153500
0, 153550
1, 153500
0, 153450
1, 153500
0, 153600
1, 153650
0, 153500
1, 153650
0, 153550
1, 153500
0, 153500
1, 153550
0, 153550
1, 153550
0, 153600
1, 153950
0, 153600
1, 153950
0, 153500
1, 153950
0, 153500
1, 153950
0, 153400
1, 153950
0, 153550
1, 153950
0, 153550
1, 153950
0, 153500
1, 153950
0, 153450
1, 153950
0, 153250
1, 153950
0, 153450
1, 153750
0, 153650
1, 153050
0, 153650
1, 153050
0, 153450
1, 153050
0, 153600
1, 153050
0, 153650
1, 153600
0, 153800
1, 153550
0, 153600
1, 153600
0, 153600
1, 153500
0, 153700
1, 153500
0, 153750
1, 153550
0, 153250
1, 153500
0, 153350
1, 153400
0, 153150
1, 153300
0, 153100
1, 153300
0, 152950
1, 153050
0, 152800
1, 152900
0, 152700
1, 152950
0, 152600
1, 152850
0, 152950
1, 153150
0, 152900
1, 153050
0, 153000
1, 153050
0, 152950
1, 153050
0, 153200
1, 152850
0, 153350
1, 153250
0, 153450
1, 153300
0, 154100
1, 153700
0, 154000
1, 153650
0, 153950
1, 153750
0, 154050
1, 153750
0, 154200
1, 153850
0, 154250
1, 153950
0, 154300
1, 153950
0, 154300
1, 154050
0, 154350
1, 154150
0, 154300
1, 154050
0, 154450
1, 154200
0, 154300
1, 154150
0, 154250
1, 154350
0, 154250
1, 154400
0, 154000
1, 154400
0, 153950
1, 154400
0, 153850
1, 154350
0, 153850
1, 154350
0, 153850
1, 154350
0, 153750
1, 154350
0, 153850
1, 154350
0, 153850
1, 154350
0, 153700
1, 154400
0, 153650
1, 154300
0, 153750
1, 154050
0, 153750
1, 154150
0, 153800
1, 154150
0, 153900
1, 154200
0, 153800
1, 154200
0, 153600
1, 154050
0, 153550
1, 153600
0, 153550
1, 153600
0, 153550
1, 153600
0, 153450
1, 153600
0, 153350
1, 153450
0, 153450
1, 153450
0, 153350
1, 153450
0, 153350
1, 153450
0, 153350
1, 153450
0, 153450
1, 153450
0, 153450
1, 153500
0, 153350
1, 153450
0, 153500
1, 153400
0, 153500
1, 153400
0, 153350
1, 153600
0, 153350
1, 153600
0, 153450
1, 153600
0, 153250
1, 153500
0, 153250
1, 153550
0, 153350
1, 153600
0, 153300
1, 153350
0, 153300
1, 153350
0, 153400
1, 153400
0, 153450
1, 153500
0, 153450
1, 153400
0, 153450
1, 153400
0, 153450
1, 153400
0, 153450
1, 153400
0, 153500
1, 153300
0, 153450
1, 153300
0, 153400
1, 153300
0, 153450
1, 153300
0, 153500
1, 153900
0, 153550
1, 153900
0, 153450
1, 153850
0, 153250
1, 153800
0, 153100
1, 153800
0, 153250
1, 153250
0, 152850
1, 153000
0, 152900
1, 153000
0, 152650
1, 152950
0, 152650
1, 153000
0, 152900
1, 152950
0, 152700
1, 153050
0, 152650
1, 152550
0, 152800
1, 152400
0, 152650
1, 152350
0, 152450
1, 152250
0, 152500
1, 152300
0, 152550
1, 152300
0, 152500
1, 152300
0, 152550
1, 152350
0, 152400
1, 152300
0, 152400
1, 152750
0, 152350
1, 152750
0, 152200
1, 152750
0, 152200
1, 152750
0, 152200
1, 152750
0, 152450
1, 152750
0, 152450
1, 152750
0, 152600
1, 152750
0, 152500
1, 152750
0, 152400
1, 152750
0, 152400
1, 152750
0, 152400
1, 152900
0, 152400
1, 152850
0, 152150
1, 152750
0, 152200
1, 152500
0, 151850
1, 152450
0, 151600
1, 151950
0, 151750
1, 152150
0, 151900
1, 152250
0, 152000
1, 152250
0, 151900
1, 152200
0, 152050
1, 152250
0, 151700
1, 152200
0, 151700
1, 152150
0, 151600
1, 152050
0, 151450
1, 152050
0, 151400
1, 151950
0, 151500
1, 152000
0, 151450
1, 151900
0, 151500
1, 152000
0, 151500
1, 151500
0, 151900
1, 151800
0, 151700
1, 151900
0, 151700
1, 152150
0, 151700
1, 152150
0, 151800
1, 152200
0, 152050
1, 152250
0, 152200
1, 152250
0, 152200
1, 152250
0, 152100
1, 152250
0, 152100
1, 151750
0, 152100
1, 151700
0, 151900
1, 151650
0, 151900
1, 151650
0, 152200
1, 151650
0, 152500
1, 152150
0, 152300
1, 152150
0, 152200
1, 152150
0, 152100
1, 152150
0, 152250
1, 152150
0, 152200
1, 152100
0, 152300
1, 152100
0, 152300
1, 152850
0, 152200
1, 152300
0, 152250
1, 152200
0, 152300
1, 152300
0, 152200
1, 152050
0, 152300
1, 152100
0, 152400
1, 152100
0, 152450
1, 152150
0, 152400
1, 151850
0, 152500
1, 152400
0, 152450
1, 152400
0, 152600
1, 153050
0, 152600
1, 153050
0, 152600
1, 153050
0, 152600
1, 153050
0, 152450
1, 152700
0, 152500
1, 152650
0, 152400
1, 152400
0, 152300
1, 152400
0, 152150
1, 152200
0, 152150
1, 152200
0, 152250
1, 152300
0, 152400
1, 152350
0, 152300
1, 152350
0, 152250
1, 152300
0, 152150
1, 152300
0, 152100
1, 152250
0, 152100
1, 152250
0, 152100
1, 152250
0, 152250
1, 152300
0, 152250
1, 152750
0, 152500
1, 152850
0, 152300
1, 152850
0, 152300
1, 152750
0, 152300
1, 152800
0, 152250
1, 151850
0, 152200
1, 152350
0, 152000
1, 152250
0, 151450
1, 152050
0, 151200
1, 151850
0, 151150
1, 151700
0, 151100
1, 151600
0, 151100
1, 151600
0, 151100
1, 151550
0, 151200
1, 151600
0, 151100
1, 151600
0, 150950
1, 151450
0, 151050
1, 151500
0, 150850
1, 151450
0, 150750
1, 151350
0, 150800
1, 151350
0, 150900
1, 151400
0, 150900
1, 151400
0, 150900
1, 151400
0, 150900
1, 151400
0, 151000
1, 151450
0, 150900
1, 151350
0, 150800
1, 151350
0, 150800
1, 151350
0, 150600
1, 151150
0, 150300
1, 151150
0, 150200
1, 150850
0, 150200
1, 150700
0, 150000
1, 150700
0, 150100
1, 150550
0, 149950
1, 150550
0, 150000
1, 150550
0, 149950
1, 150400
0, 149900
1, 150300
0, 150000
1, 150300
0, 149900
1, 150300
0, 149900
1, 150250
0, 150000
1, 150300
0, 149950
1, 150250
0, 150000
1, 150100
0, 150000
1, 150100
0, 149900
1, 150100
0, 150000
1, 150100
0, 150050
1, 150350
0, 150000
1, 150300
0, 150000
1, 150300
0, 150450
1, 150400
0, 150200
1, 150400
0, 150150
1, 150350
0, 150450
1, 150400
0, 150250
1, 150450
0, 150150
1, 150400
0, 149950
1, 150300
0, 149850
1, 150300
0, 149850
1, 150200
0, 149950
1, 150300
0, 149900
1, 150250
0, 149750
1, 150050
0, 149800
1, 149850
0, 149550
1, 149850
0, 149800
1, 149950
0, 149750
1, 149950
0, 149900
1, 149950
0, 149900
1, 149950
0, 149800
1, 149950
0, 149850
1, 149950
0, 149650
1, 150000
0, 149750
1, 150050
0, 149800
1, 150100
0, 149500
1, 150000
0, 149650
1, 150000
0, 149600
1, 150050
0, 149750
1, 150150
0, 149700
1, 150150
0, 149350
1, 149900
0, 149450
1, 149900
0, 149400
1, 149900
0, 149100
1, 149700
0, 149200
1, 149550
0, 149200
1, 149600
0, 149250
1, 149650
0, 149300
1, 149650
0, 149300
1, 149750
0, 149150
1, 149650
0, 149250
1, 149700
0, 149300
1, 149650
0, 149350
1, 149650
0, 149500
1, 149700
0, 149500
1, 149550
0, 149400
1, 149550
0, 149500
1, 149550
0, 149650
1, 149550
0, 149350
1, 149550
0, 149350
1, 149550
0, 149500
1, 149550
0, 149400
1, 149550
0, 149100
1, 149550
0, 149100
1, 149500
0, 149350
1, 149500
0, 149350
1, 149500
0, 149300
1, 149500
0, 149100
1, 149500
0, 148850
1, 149350
0, 149000
1, 149450
0, 148900
1, 149400
0, 148900
1, 149400
0, 148950
1, 149400
0, 149050
1, 149500
0, 149100
1, 149500
0, 149200
1, 149500
0, 149150
1, 149500
0, 149150
1, 149650
0, 149150
1, 149500
0, 149300
1, 149500
0, 149250
1, 149500
0, 149350
1, 149500
0, 149300
1, 149500
0, 149300
1, 149500
0, 149050
1, 149400
0, 149000
1, 149350
0, 149200
1, 149400
0, 149200
1, 149400
0, 149100
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149300
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149400
1, 149500
0, 149250
1, 149400
0, 149300
1, 149400
0, 149150
1, 149400
0, 149000
1, 149400
0, 149100
1, 149350
0, 149050
1, 149350
0, 149150
1, 149400
0, 149350
1, 149150
0, 149300
1, 149150
0, 149350
1, 149150
0, 149350
1, 149150
0, 149100
1, 149200
0, 149050
1, 149150
0, 149100
1, 149150
0, 149100
1, 149150
0, 149100
1, 149150
0, 149050
1, 149100
0, 149050
1, 149100
0, 149300
1, 149100
0, 149300
1, 149100
0, 149300
1, 149400
0, 149300
1, 149650
0, 149350
1, 149650
0, 149400
1, 149650
0, 149500
1, 149650
0, 149500
1, 149400
0, 149400
1, 149300
0, 149350
1, 149100
0, 149450
1, 149100
0, 149450
1, 149100
0, 149650
1, 149150
0, 149700
1, 149200
0, 149700
1, 149200
0, 149600
1, 149200
0, 149600
1, 149150
0, 149700
1, 149150
0, 149500
1, 149150
0, 149600
1, 149150
0, 149800
1, 149250
0, 149900
1, 149650
0, 149800
1, 149550
0, 149800
1, 149650
0, 149900
1, 149650
0, 150100
1, 149700
0, 150100
1, 149700
0, 150150
1, 149750
0, 150200
1, 149700
0, 150550
1, 150050
0, 150900
1, 150050
0, 150900
1, 150450
0, 150950
1, 150450
0, 150700
1, 150350
0, 150700
1, 150300
0, 150800
1, 150350
0, 150950
1, 150350
0, 151050
1, 150500
0, 151100
1, 150600
0, 150950
1, 150600
0, 150900
1, 150550
0, 150650
1, 150550
0, 150650
1, 150550
0, 150550
1, 150550
0, 150350
1, 150550
0, 150150
1, 150550
0, 150200
1, 150550
0, 150250
1, 150350
0, 149850
1, 150250
0, 149850
1, 150150
0, 149800
1, 150150
0, 150000
1, 150150
0, 149750
1, 149950
0, 150000
1, 150050
0, 150000
1, 150050
0, 150100
1, 150050
0, 150100
1, 150050
0, 150000
1, 149900
0, 150000
1, 149900
0, 149800
1, 149850
0, 149800
1, 149950
0, 149800
1, 149950
0, 149850
1, 149750
0, 150200
1, 149800
0, 150250
1, 149800
0, 150250
1, 150100
0, 150100
1, 150050
0, 149950
1, 150050
0, 149950
1, 150000
0, 150000
1, 150000
0, 151100
1, 150500
0, 150900
1, 150450
0, 150800
1, 150500
0, 150800
1, 150300
0, 151000
1, 150600
0, 151000
1, 150650
0, 150650
1, 150400
0, 150650
1, 150450
0, 150550
1, 150400
0, 150600
1, 150700
0, 150850
1, 150700
0, 150900
1, 150700
0, 151000
1, 150700
0, 150900
1, 150550
0, 151000
1, 150600
0, 151050
1, 150650
0, 151450
1, 150900
0, 151150
1, 150800
0, 151100
1, 150750
0, 151100
1, 150750
0, 151000
1, 150750
0, 150950
1, 150700
0, 151350
1, 150700
0, 151300
1, 150900
0, 151450
1, 150900
0, 151700
1, 151150
0, 151500
1, 151150
0, 151400
1, 151150
0, 151550
1, 151150
0, 151500
1, 151150
0, 151600
1, 151150
0, 151650
1, 151050
0, 151550
1, 151150
0, 151500
1, 151050
0, 151500
1, 151050
0, 151800
1, 151100
0, 151800
1, 151250
0, 151950
1, 151250
0, 151850
1, 151250
0, 151750
1, 151200
0, 151750
1, 151150
0, 151700
1, 151200
0, 151700
1, 151150
0, 151650
1, 151200
0, 151600
1, 151150
0, 151350
1, 151150
0, 151400
1, 151150
0, 151150
1, 151150
0, 151150
1, 151150
0, 151250
1, 151150
0, 150900
1, 151200
0, 150950
1, 151250
0, 150950
1, 151250
0, 150950
1, 151250
0, 150950
1, 151200
0, 150950
1, 151100
0, 150800
1, 151350
0, 150750
1, 151000
0, 150700
1, 151150
0, 150750
1, 151100
0, 150700
1, 151050
0, 150650
1, 151000
0, 150800
1, 151000
0, 151150
1, 151100
0, 151100
1, 151150
0, 150950
1, 151000
0, 150850
1, 151100
0, 150850
1, 151100
0, 150900
1, 151100
0, 150950
1, 151150
0, 151150
1, 151200
0, 151900
1, 151200
0, 151800
1, 151450
0, 152000
1, 151500
0, 152000
1, 151500
0, 152300
1, 151700
0, 152450
1, 151900
0, 152550
1, 151900
0, 152650
1, 152050
0, 152750
1, 152100
0, 152550
1, 152250
0, 152600
1, 152200
0, 152600
1, 152150
0, 152750
1, 152150
0, 152600
1, 152250
0, 152450
1, 152050
0, 152450
1, 152100
0, 152500
1, 152200
0, 152800
1, 152300
0, 152800
1, 152250
0, 153000
1, 152300
0, 153000
1, 152450
0, 153100
1, 152450
0, 153550
1, 152900
0, 153650
1, 153100
0, 153550
1, 153100
0, 153500
1, 153150
0, 153400
1, 153050
0, 153300
1, 152950
0, 153200
1, 152750
0, 153200
1, 152750
0, 153550
1, 152800
0, 153750
1, 153250
0, 153750
1, 153200
0, 153750
1, 153250
0, 153500
1, 153250
0, 153600
1, 153150
0, 153650
1, 153200
0, 153800
1, 153250
0, 153800
1, 153250
0, 154100
1, 153300
0, 154600
1, 153850
0, 154550
1, 154050
0, 154650
1, 154050
0, 154500
1, 154150
0, 154700
1, 154100
0, 154650
1, 154100
0, 154600
1, 154250
0, 154600
1, 154200
0, 154600
1, 154200
0, 154500
1, 154200
0, 154550
1, 154200
0, 154450
1, 154200
0, 154400
1, 154100
0, 154500
1, 154200
0, 154550
1, 154200
0, 154800
1, 154200
0, 154700
1, 154250
0, 154700
1, 154300
0, 154800
1, 154250
0, 155300
1, 154300
0, 155500
1, 154850
0, 155700
1, 155150
0, 155700
1, 155150
0, 155550
1, 155350
0, 155550
1, 155150
0, 155500
1, 155150
0, 155200
1, 155250
0, 155200
1, 154950
0, 155150
1, 154950
0, 155200
1, 154950
0, 155200
1, 154950
0, 155150
1, 154950
0, 155200
1, 155200
0, 155300
1, 154950
0, 155200
1, 154950
0, 155300
1, 155000
0, 155300
1, 154850
0, 155250
1, 154850
0, 155200
1, 154900
0, 155300
1, 155250
0, 155650
1, 155350
0, 155700
1, 155350
0, 155550
